S.No,PO#,PO Date,Product,Qty,Price,POAmount,Vendor,Status,InventoryIn,InventoryOut,Balance
1499,2499,12-03-2022,Item-1,429,13,5577,Vendor-5,Pending,0,0,0
1500,2500,10-09-2022,Item-2,149,17,2533,Vendor-9,Pending,0,0,0
1501,2501,31-12-2022,Item-3,439,14,6146,Vendor-3,Pending,0,0,0
1502,2502,16-04-2022,Item-3,289,19,5491,Vendor-10,Pending,0,0,0
1503,2503,15-05-2022,Item-4,244,11,2684,Vendor-2,Received,2684,2097.5,586.5
1504,2504,09-10-2022,Item-2,163,12,1956,Vendor-7,Received,1956,1876.5,79.5
1505,2505,18-07-2022,Item-2,384,18,6912,Vendor-3,Pending,0,0,0
1506,2506,22-02-2022,Item-2,145,15,2175,Vendor-9,Received,2175,1021.1,1153.9
1507,2507,22-12-2022,Item-3,101,12,1212,Vendor-1,Pending,0,0,0
1508,2508,07-10-2022,Item-4,353,10,3530,Vendor-2,Received,3530,3501.5,28.5
1509,2509,19-01-2022,Item-4,418,15,6270,Vendor-2,Pending,0,0,0
1510,2510,13-09-2022,Item-4,456,17,7752,Vendor-3,Pending,0,0,0
1511,2511,21-09-2022,Item-1,172,11,1892,Vendor-3,Received,1892,1659.1,232.9
1512,2512,08-06-2022,Item-1,275,18,4950,Vendor-6,Pending,0,0,0
1513,2513,24-05-2022,Item-1,480,12,5760,Vendor-7,Pending,0,0,0
1514,2514,23-04-2022,Item-2,114,19,2166,Vendor-8,Received,2166,1798.9,367.1
1515,2515,17-12-2022,Item-4,109,14,1526,Vendor-3,Received,1526,1057.2,468.8
1516,2516,27-09-2022,Item-2,245,10,2450,Vendor-6,Pending,0,0,0
1517,2517,12-02-2022,Item-2,445,17,7565,Vendor-3,Received,7565,2617.1,4947.9
1518,2518,29-01-2022,Item-3,107,15,1605,Vendor-4,Pending,0,0,0
1519,2519,04-12-2022,Item-3,397,17,6749,Vendor-6,Pending,0,0,0
1520,2520,18-10-2022,Item-4,165,20,3300,Vendor-3,Received,3300,2446.3,853.7
1521,2521,03-01-2022,Item-3,152,20,3040,Vendor-7,Received,3040,2405.3,634.7
1522,2522,09-06-2022,Item-1,123,18,2214,Vendor-5,Received,2214,1255.8,958.2
1523,2523,12-03-2022,Item-4,271,13,3523,Vendor-3,Pending,0,0,0
1524,2524,31-07-2022,Item-3,397,11,4367,Vendor-8,Received,4367,3647.8,719.2
1525,2525,15-08-2022,Item-3,334,18,6012,Vendor-1,Pending,0,0,0
1526,2526,06-02-2022,Item-4,467,15,7005,Vendor-8,Received,7005,1345.4,5659.6
1527,2527,22-04-2022,Item-2,193,13,2509,Vendor-8,Pending,0,0,0
1528,2528,11-08-2022,Item-4,366,15,5490,Vendor-3,Pending,0,0,0
1529,2529,22-10-2022,Item-2,312,12,3744,Vendor-1,Received,3744,3291.3,452.7
1530,2530,31-10-2022,Item-2,453,20,9060,Vendor-7,Pending,0,0,0
1531,2531,26-01-2022,Item-4,488,19,9272,Vendor-6,Pending,0,0,0
1532,2532,11-01-2022,Item-1,279,16,4464,Vendor-8,Pending,0,0,0
1533,2533,11-10-2022,Item-3,421,10,4210,Vendor-2,Received,4210,2575.9,1634.1
1534,2534,14-10-2022,Item-3,495,12,5940,Vendor-10,Pending,0,0,0
1535,2535,13-07-2022,Item-2,206,17,3502,Vendor-4,Pending,0,0,0
1536,2536,23-06-2022,Item-3,280,15,4200,Vendor-8,Pending,0,0,0
1537,2537,06-02-2022,Item-3,393,16,6288,Vendor-5,Received,6288,4224.4,2063.6
1538,2538,17-07-2022,Item-2,351,12,4212,Vendor-3,Pending,0,0,0
1539,2539,28-10-2022,Item-2,256,11,2816,Vendor-1,Received,2816,2075.2,740.8
1540,2540,09-09-2022,Item-4,339,13,4407,Vendor-7,Received,4407,1681.7,2725.3
1541,2541,13-06-2022,Item-1,345,18,6210,Vendor-10,Received,6210,4701.9,1508.1
1542,2542,21-12-2022,Item-4,497,10,4970,Vendor-10,Pending,0,0,0
1543,2543,29-04-2022,Item-3,224,14,3136,Vendor-9,Pending,0,0,0
1544,2544,08-09-2022,Item-3,461,20,9220,Vendor-6,Pending,0,0,0
1545,2545,20-06-2022,Item-4,322,12,3864,Vendor-3,Pending,0,0,0
1546,2546,05-10-2022,Item-1,443,15,6645,Vendor-10,Pending,0,0,0
1547,2547,02-07-2022,Item-1,382,11,4202,Vendor-2,Pending,0,0,0
1548,2548,15-03-2022,Item-3,194,14,2716,Vendor-6,Received,2716,2354.1,361.9
1549,2549,03-09-2022,Item-2,226,13,2938,Vendor-9,Received,2938,1912.9,1025.1
1550,2550,05-11-2022,Item-3,370,10,3700,Vendor-10,Pending,0,0,0
1551,2551,26-02-2022,Item-2,337,13,4381,Vendor-3,Pending,0,0,0
1552,2552,28-09-2022,Item-2,133,15,1995,Vendor-4,Pending,0,0,0
1553,2553,04-12-2022,Item-1,499,17,8483,Vendor-10,Received,8483,8280.3,202.7
1554,2554,16-09-2022,Item-2,136,20,2720,Vendor-2,Received,2720,2083.9,636.1
1555,2555,02-06-2022,Item-1,157,18,2826,Vendor-9,Pending,0,0,0
1556,2556,31-05-2022,Item-1,399,12,4788,Vendor-3,Received,4788,4367.2,420.8
1557,2557,17-03-2022,Item-1,391,15,5865,Vendor-2,Pending,0,0,0
1558,2558,14-02-2022,Item-4,320,19,6080,Vendor-7,Pending,0,0,0
1559,2559,28-09-2022,Item-2,207,11,2277,Vendor-3,Received,2277,1114,1163
1560,2560,22-03-2022,Item-4,425,20,8500,Vendor-10,Pending,0,0,0
1561,2561,06-06-2022,Item-1,314,20,6280,Vendor-10,Pending,0,0,0
1562,2562,04-04-2022,Item-3,146,15,2190,Vendor-9,Received,2190,1837.2,352.8
1563,2563,13-09-2022,Item-1,369,16,5904,Vendor-1,Received,5904,4066.3,1837.7
1564,2564,28-11-2022,Item-3,229,11,2519,Vendor-10,Pending,0,0,0
1565,2565,11-10-2022,Item-4,195,19,3705,Vendor-9,Pending,0,0,0
1566,2566,21-04-2022,Item-3,215,18,3870,Vendor-3,Pending,0,0,0
1567,2567,04-06-2022,Item-4,370,11,4070,Vendor-3,Pending,0,0,0
1568,2568,08-10-2022,Item-3,471,13,6123,Vendor-9,Received,6123,2686.4,3436.6
1569,2569,09-10-2022,Item-2,117,20,2340,Vendor-1,Pending,0,0,0
1570,2570,20-04-2022,Item-3,326,20,6520,Vendor-7,Received,6520,5799.9,720.1
1571,2571,31-12-2022,Item-1,340,19,6460,Vendor-8,Pending,0,0,0
1572,2572,12-02-2022,Item-1,430,12,5160,Vendor-2,Pending,0,0,0
1573,2573,01-09-2022,Item-1,385,19,7315,Vendor-5,Received,7315,6326.2,988.8
1574,2574,13-01-2022,Item-1,287,10,2870,Vendor-2,Pending,0,0,0
1575,2575,29-10-2022,Item-2,416,10,4160,Vendor-9,Pending,0,0,0
1576,2576,15-08-2022,Item-1,228,14,3192,Vendor-5,Received,3192,1917.3,1274.7
1577,2577,21-02-2022,Item-2,306,14,4284,Vendor-7,Received,4284,4083.8,200.2
1578,2578,18-08-2022,Item-2,302,12,3624,Vendor-5,Pending,0,0,0
1579,2579,28-07-2022,Item-3,234,19,4446,Vendor-7,Pending,0,0,0
1580,2580,29-09-2022,Item-2,151,16,2416,Vendor-9,Received,2416,1717,699
1581,2581,31-01-2022,Item-3,231,18,4158,Vendor-4,Received,4158,3520.4,637.6
1582,2582,27-08-2022,Item-3,474,16,7584,Vendor-8,Pending,0,0,0
1583,2583,08-10-2022,Item-3,265,20,5300,Vendor-8,Received,5300,3662.1,1637.9
1584,2584,14-03-2022,Item-4,305,13,3965,Vendor-3,Received,3965,3942.2,22.8
1585,2585,10-03-2022,Item-2,301,15,4515,Vendor-9,Pending,0,0,0
1586,2586,21-03-2022,Item-2,371,14,5194,Vendor-2,Received,5194,2600.3,2593.7
1587,2587,12-05-2022,Item-2,271,15,4065,Vendor-10,Pending,0,0,0
1588,2588,28-05-2022,Item-1,451,14,6314,Vendor-5,Received,6314,3127.1,3186.9
1589,2589,22-06-2022,Item-1,297,11,3267,Vendor-5,Received,3267,1021.7,2245.3
1590,2590,11-03-2022,Item-3,405,20,8100,Vendor-9,Received,8100,5475.7,2624.3
1591,2591,12-08-2022,Item-4,215,10,2150,Vendor-9,Pending,0,0,0
1592,2592,23-02-2022,Item-3,104,11,1144,Vendor-8,Received,1144,1114.5,29.5
1593,2593,10-10-2022,Item-4,232,11,2552,Vendor-2,Pending,0,0,0
1594,2594,12-05-2022,Item-4,450,14,6300,Vendor-10,Received,6300,2274.7,4025.3
1595,2595,30-10-2022,Item-1,367,18,6606,Vendor-3,Received,6606,3123.3,3482.7
1596,2596,26-01-2022,Item-3,141,17,2397,Vendor-1,Received,2397,1627.6,769.4
1597,2597,08-07-2022,Item-3,422,18,7596,Vendor-1,Pending,0,0,0
1598,2598,09-01-2022,Item-2,449,12,5388,Vendor-3,Received,5388,3696.6,1691.4
1599,2599,23-02-2022,Item-3,396,18,7128,Vendor-9,Received,7128,3208.4,3919.6
1600,2600,15-06-2022,Item-1,233,13,3029,Vendor-1,Pending,0,0,0
1601,2601,19-11-2022,Item-3,247,15,3705,Vendor-5,Pending,0,0,0
1602,2602,25-04-2022,Item-2,353,15,5295,Vendor-4,Received,5295,1940.9,3354.1
1603,2603,05-03-2022,Item-4,240,19,4560,Vendor-9,Pending,0,0,0
1604,2604,03-05-2022,Item-2,303,17,5151,Vendor-3,Pending,0,0,0
1605,2605,31-08-2022,Item-4,397,19,7543,Vendor-9,Received,7543,1035.9,6507.1
1606,2606,19-08-2022,Item-4,180,15,2700,Vendor-1,Pending,0,0,0
1607,2607,29-04-2022,Item-3,451,16,7216,Vendor-5,Received,7216,5824.9,1391.1
1608,2608,12-04-2022,Item-1,425,14,5950,Vendor-10,Pending,0,0,0
1609,2609,22-06-2022,Item-3,111,16,1776,Vendor-3,Pending,0,0,0
1610,2610,24-09-2022,Item-3,429,18,7722,Vendor-2,Received,7722,7612.3,109.7
1611,2611,26-09-2022,Item-1,222,15,3330,Vendor-8,Received,3330,1188.8,2141.2
1612,2612,30-12-2022,Item-2,467,10,4670,Vendor-10,Received,4670,4217.1,452.9
1613,2613,08-02-2022,Item-4,223,13,2899,Vendor-9,Pending,0,0,0
1614,2614,05-06-2022,Item-2,314,13,4082,Vendor-8,Pending,0,0,0
1615,2615,04-12-2022,Item-4,325,16,5200,Vendor-7,Pending,0,0,0
1616,2616,06-02-2022,Item-2,264,17,4488,Vendor-10,Pending,0,0,0
1617,2617,10-02-2022,Item-2,494,11,5434,Vendor-9,Received,5434,2301,3133
1618,2618,20-05-2022,Item-2,491,18,8838,Vendor-3,Received,8838,7905.8,932.2
1619,2619,04-08-2022,Item-3,472,15,7080,Vendor-6,Received,7080,2696.7,4383.3
1620,2620,16-07-2022,Item-3,110,12,1320,Vendor-9,Received,1320,1284,36
1621,2621,01-11-2022,Item-2,135,17,2295,Vendor-10,Received,2295,1249.8,1045.2
1622,2622,02-11-2022,Item-2,397,17,6749,Vendor-3,Pending,0,0,0
1623,2623,14-11-2022,Item-1,445,18,8010,Vendor-2,Pending,0,0,0
1624,2624,23-03-2022,Item-2,127,18,2286,Vendor-7,Received,2286,2032,254
1625,2625,01-02-2022,Item-4,464,12,5568,Vendor-2,Received,5568,2264.9,3303.1
1626,2626,19-10-2022,Item-3,384,19,7296,Vendor-7,Pending,0,0,0
1627,2627,24-01-2022,Item-3,380,10,3800,Vendor-4,Received,3800,1395.3,2404.7
1628,2628,12-08-2022,Item-1,215,16,3440,Vendor-9,Received,3440,1575.6,1864.4
1629,2629,16-05-2022,Item-3,154,16,2464,Vendor-4,Received,2464,1377,1087
1630,2630,24-11-2022,Item-1,337,14,4718,Vendor-1,Received,4718,1363.7,3354.3
1631,2631,18-10-2022,Item-4,447,17,7599,Vendor-1,Pending,0,0,0
1632,2632,28-11-2022,Item-4,457,16,7312,Vendor-5,Pending,0,0,0
1633,2633,29-11-2022,Item-1,436,18,7848,Vendor-3,Received,7848,3064,4784
1634,2634,29-10-2022,Item-1,455,10,4550,Vendor-6,Received,4550,3722,828
1635,2635,19-03-2022,Item-2,268,17,4556,Vendor-10,Received,4556,4062.5,493.5
1636,2636,05-10-2022,Item-2,226,13,2938,Vendor-4,Pending,0,0,0
1637,2637,15-03-2022,Item-3,365,16,5840,Vendor-10,Received,5840,3712,2128
1638,2638,18-07-2022,Item-4,416,16,6656,Vendor-6,Pending,0,0,0
1639,2639,14-01-2022,Item-1,383,18,6894,Vendor-9,Received,6894,1744.3,5149.7
1640,2640,14-11-2022,Item-2,484,11,5324,Vendor-4,Pending,0,0,0
1641,2641,24-08-2022,Item-1,259,17,4403,Vendor-10,Received,4403,2805.2,1597.8
1642,2642,10-11-2022,Item-2,454,20,9080,Vendor-5,Received,9080,2670.4,6409.6
1643,2643,18-01-2022,Item-3,317,10,3170,Vendor-3,Received,3170,2826.3,343.7
1644,2644,13-11-2022,Item-3,162,11,1782,Vendor-5,Pending,0,0,0
1645,2645,16-10-2022,Item-2,108,10,1080,Vendor-6,Pending,0,0,0
1646,2646,25-07-2022,Item-1,205,16,3280,Vendor-9,Received,3280,1063.6,2216.4
1647,2647,12-01-2022,Item-4,237,16,3792,Vendor-8,Received,3792,2825.5,966.5
1648,2648,25-09-2022,Item-4,162,10,1620,Vendor-3,Pending,0,0,0
1649,2649,11-04-2022,Item-2,116,15,1740,Vendor-8,Pending,0,0,0
1650,2650,03-05-2022,Item-2,493,15,7395,Vendor-6,Pending,0,0,0
1651,2651,07-03-2022,Item-2,381,10,3810,Vendor-8,Received,3810,1195.8,2614.2
1652,2652,12-06-2022,Item-4,288,15,4320,Vendor-3,Pending,0,0,0
1653,2653,02-02-2022,Item-2,492,12,5904,Vendor-9,Pending,0,0,0
1654,2654,22-07-2022,Item-1,352,14,4928,Vendor-5,Pending,0,0,0
1655,2655,19-08-2022,Item-2,485,15,7275,Vendor-7,Received,7275,5991.4,1283.6
1656,2656,21-10-2022,Item-3,332,19,6308,Vendor-8,Received,6308,6265.7,42.3
1657,2657,17-08-2022,Item-4,143,11,1573,Vendor-8,Pending,0,0,0
1658,2658,25-01-2022,Item-4,106,18,1908,Vendor-5,Received,1908,1850.7,57.3
1659,2659,01-01-2022,Item-3,100,14,1400,Vendor-9,Pending,0,0,0
1660,2660,23-12-2022,Item-1,497,19,9443,Vendor-8,Received,9443,6469.2,2973.8
1661,2661,10-03-2022,Item-1,338,13,4394,Vendor-3,Received,4394,3627.8,766.2
1662,2662,27-06-2022,Item-3,232,17,3944,Vendor-5,Pending,0,0,0
1663,2663,29-11-2022,Item-4,267,10,2670,Vendor-1,Pending,0,0,0
1664,2664,03-03-2022,Item-2,309,18,5562,Vendor-9,Received,5562,5411.7,150.3
1665,2665,15-02-2022,Item-4,293,12,3516,Vendor-7,Pending,0,0,0
1666,2666,10-11-2022,Item-4,500,17,8500,Vendor-4,Received,8500,5522.9,2977.1
1667,2667,15-04-2022,Item-4,472,17,8024,Vendor-8,Pending,0,0,0
1668,2668,05-01-2022,Item-2,121,15,1815,Vendor-8,Pending,0,0,0
1669,2669,01-02-2022,Item-2,173,11,1903,Vendor-4,Pending,0,0,0
1670,2670,19-02-2022,Item-4,298,12,3576,Vendor-5,Pending,0,0,0
1671,2671,20-10-2022,Item-2,460,17,7820,Vendor-4,Pending,0,0,0
1672,2672,09-05-2022,Item-4,399,12,4788,Vendor-1,Pending,0,0,0
1673,2673,10-08-2022,Item-1,306,17,5202,Vendor-10,Pending,0,0,0
1674,2674,05-07-2022,Item-2,114,10,1140,Vendor-4,Received,1140,1131.1,8.9
1675,2675,06-10-2022,Item-4,204,20,4080,Vendor-3,Pending,0,0,0
1676,2676,08-04-2022,Item-3,167,10,1670,Vendor-6,Received,1670,1135.3,534.7
1677,2677,16-06-2022,Item-3,303,12,3636,Vendor-9,Received,3636,2377.2,1258.8
1678,2678,01-07-2022,Item-2,308,11,3388,Vendor-4,Pending,0,0,0
1679,2679,31-03-2022,Item-3,423,16,6768,Vendor-5,Received,6768,3721.3,3046.7
1680,2680,23-10-2022,Item-1,241,14,3374,Vendor-3,Pending,0,0,0
1681,2681,14-10-2022,Item-2,495,18,8910,Vendor-6,Received,8910,3451.1,5458.9
1682,2682,28-02-2022,Item-4,370,15,5550,Vendor-10,Received,5550,3349.3,2200.7
1683,2683,06-02-2022,Item-2,388,20,7760,Vendor-9,Pending,0,0,0
1684,2684,04-04-2022,Item-2,284,11,3124,Vendor-5,Pending,0,0,0
1685,2685,13-03-2022,Item-3,285,19,5415,Vendor-3,Received,5415,1742.8,3672.2
1686,2686,07-08-2022,Item-2,259,16,4144,Vendor-8,Pending,0,0,0
1687,2687,05-07-2022,Item-1,204,15,3060,Vendor-6,Pending,0,0,0
1688,2688,17-12-2022,Item-4,130,11,1430,Vendor-5,Received,1430,1263.6,166.4
1689,2689,13-07-2022,Item-4,279,18,5022,Vendor-1,Received,5022,3956.7,1065.3
1690,2690,24-01-2022,Item-3,351,10,3510,Vendor-10,Pending,0,0,0
1691,2691,11-12-2022,Item-2,238,14,3332,Vendor-5,Pending,0,0,0
1692,2692,30-04-2022,Item-2,275,14,3850,Vendor-1,Pending,0,0,0
1693,2693,30-11-2022,Item-3,346,14,4844,Vendor-4,Pending,0,0,0
1694,2694,04-09-2022,Item-2,265,16,4240,Vendor-4,Received,4240,3924.7,315.3
1695,2695,18-04-2022,Item-4,484,17,8228,Vendor-2,Pending,0,0,0
1696,2696,23-03-2022,Item-2,203,18,3654,Vendor-6,Pending,0,0,0
1697,2697,10-06-2022,Item-1,479,12,5748,Vendor-4,Received,5748,5422.3,325.7
1698,2698,23-03-2022,Item-3,237,10,2370,Vendor-1,Pending,0,0,0
1699,2699,12-08-2022,Item-3,126,15,1890,Vendor-2,Received,1890,1775,115
1700,2700,06-09-2022,Item-2,349,19,6631,Vendor-1,Received,6631,5517.1,1113.9
1701,2701,23-04-2022,Item-2,367,18,6606,Vendor-9,Pending,0,0,0
1702,2702,30-09-2022,Item-1,379,10,3790,Vendor-10,Pending,0,0,0
1703,2703,08-02-2022,Item-4,135,10,1350,Vendor-10,Received,1350,1176.9,173.1
1704,2704,01-01-2022,Item-2,277,16,4432,Vendor-9,Received,4432,1280.6,3151.4
1705,2705,27-02-2022,Item-1,215,13,2795,Vendor-9,Received,2795,2447.7,347.3
1706,2706,13-08-2022,Item-2,402,20,8040,Vendor-7,Pending,0,0,0
1707,2707,24-09-2022,Item-1,131,17,2227,Vendor-5,Received,2227,1910.4,316.6
1708,2708,19-10-2022,Item-3,200,17,3400,Vendor-4,Pending,0,0,0
1709,2709,30-11-2022,Item-2,284,14,3976,Vendor-2,Pending,0,0,0
1710,2710,02-09-2022,Item-3,379,15,5685,Vendor-2,Pending,0,0,0
1711,2711,24-04-2022,Item-1,314,13,4082,Vendor-5,Pending,0,0,0
1712,2712,10-09-2022,Item-4,109,12,1308,Vendor-6,Pending,0,0,0
1713,2713,07-08-2022,Item-4,169,12,2028,Vendor-5,Pending,0,0,0
1714,2714,25-03-2022,Item-4,157,19,2983,Vendor-8,Pending,0,0,0
1715,2715,01-04-2022,Item-3,335,18,6030,Vendor-8,Received,6030,1162.1,4867.9
1716,2716,21-02-2022,Item-1,363,16,5808,Vendor-7,Received,5808,4292.6,1515.4
1717,2717,15-06-2022,Item-4,360,13,4680,Vendor-2,Pending,0,0,0
1718,2718,11-06-2022,Item-2,247,17,4199,Vendor-3,Pending,0,0,0
1719,2719,29-09-2022,Item-4,232,19,4408,Vendor-9,Pending,0,0,0
1720,2720,01-11-2022,Item-3,211,18,3798,Vendor-8,Received,3798,2327.2,1470.8
1721,2721,12-12-2022,Item-1,238,11,2618,Vendor-9,Pending,0,0,0
1722,2722,08-08-2022,Item-2,439,11,4829,Vendor-9,Pending,0,0,0
1723,2723,07-08-2022,Item-3,229,17,3893,Vendor-3,Received,3893,2182.8,1710.2
1724,2724,22-05-2022,Item-1,229,18,4122,Vendor-3,Received,4122,2135.1,1986.9
1725,2725,07-07-2022,Item-1,455,11,5005,Vendor-8,Pending,0,0,0
1726,2726,03-07-2022,Item-3,419,19,7961,Vendor-8,Pending,0,0,0
1727,2727,24-02-2022,Item-1,483,17,8211,Vendor-4,Received,8211,5656,2555
1728,2728,30-08-2022,Item-1,155,16,2480,Vendor-5,Received,2480,2302.9,177.1
1729,2729,29-05-2022,Item-4,135,10,1350,Vendor-4,Pending,0,0,0
1730,2730,22-12-2022,Item-1,388,15,5820,Vendor-3,Pending,0,0,0
1731,2731,02-04-2022,Item-2,229,16,3664,Vendor-1,Pending,0,0,0
1732,2732,16-01-2022,Item-2,359,18,6462,Vendor-5,Received,6462,6381,81
1733,2733,27-07-2022,Item-4,437,10,4370,Vendor-1,Pending,0,0,0
1734,2734,30-07-2022,Item-2,132,20,2640,Vendor-2,Received,2640,1376.3,1263.7
1735,2735,05-11-2022,Item-2,170,11,1870,Vendor-4,Pending,0,0,0
1736,2736,01-02-2022,Item-1,396,15,5940,Vendor-10,Received,5940,5707.8,232.2
1737,2737,31-08-2022,Item-3,132,14,1848,Vendor-8,Pending,0,0,0
1738,2738,12-10-2022,Item-1,393,16,6288,Vendor-9,Received,6288,1687.6,4600.4
1739,2739,04-08-2022,Item-1,278,13,3614,Vendor-4,Received,3614,1990.2,1623.8
1740,2740,05-10-2022,Item-2,293,15,4395,Vendor-8,Pending,0,0,0
1741,2741,06-09-2022,Item-2,132,14,1848,Vendor-3,Received,1848,1052.6,795.4
1742,2742,25-10-2022,Item-2,345,11,3795,Vendor-3,Received,3795,1354.5,2440.5
1743,2743,01-06-2022,Item-4,178,15,2670,Vendor-5,Received,2670,2418.5,251.5
1744,2744,19-06-2022,Item-4,334,10,3340,Vendor-7,Received,3340,2914.6,425.4
1745,2745,25-07-2022,Item-1,442,11,4862,Vendor-7,Pending,0,0,0
1746,2746,20-06-2022,Item-2,357,16,5712,Vendor-4,Pending,0,0,0
1747,2747,10-07-2022,Item-3,181,10,1810,Vendor-3,Received,1810,1409.2,400.8
1748,2748,08-09-2022,Item-1,435,18,7830,Vendor-7,Pending,0,0,0
1749,2749,31-01-2022,Item-1,461,18,8298,Vendor-1,Pending,0,0,0
1750,2750,11-10-2022,Item-2,369,14,5166,Vendor-3,Pending,0,0,0
1751,2751,01-07-2022,Item-2,160,15,2400,Vendor-2,Received,2400,1404.4,995.6
1752,2752,27-10-2022,Item-4,479,13,6227,Vendor-9,Received,6227,4521.6,1705.4
1753,2753,01-01-2022,Item-3,146,10,1460,Vendor-3,Pending,0,0,0
1754,2754,11-07-2022,Item-4,392,16,6272,Vendor-2,Pending,0,0,0
1755,2755,04-03-2022,Item-1,493,12,5916,Vendor-4,Pending,0,0,0
1756,2756,08-07-2022,Item-3,281,14,3934,Vendor-7,Received,3934,1683.9,2250.1
1757,2757,26-03-2022,Item-2,313,11,3443,Vendor-7,Pending,0,0,0
1758,2758,23-05-2022,Item-2,257,12,3084,Vendor-8,Pending,0,0,0
1759,2759,06-03-2022,Item-2,105,17,1785,Vendor-5,Pending,0,0,0
1760,2760,02-01-2022,Item-3,347,16,5552,Vendor-1,Pending,0,0,0
1761,2761,21-07-2022,Item-1,149,15,2235,Vendor-2,Pending,0,0,0
1762,2762,01-12-2022,Item-2,500,11,5500,Vendor-8,Received,5500,2154.2,3345.8
1763,2763,12-05-2022,Item-2,399,17,6783,Vendor-2,Pending,0,0,0
1764,2764,02-06-2022,Item-2,243,14,3402,Vendor-3,Received,3402,1803.3,1598.7
1765,2765,28-03-2022,Item-3,368,15,5520,Vendor-7,Pending,0,0,0
1766,2766,05-01-2022,Item-1,172,17,2924,Vendor-8,Pending,0,0,0
1767,2767,16-10-2022,Item-2,369,11,4059,Vendor-8,Pending,0,0,0
1768,2768,25-12-2022,Item-4,235,13,3055,Vendor-1,Pending,0,0,0
1769,2769,26-10-2022,Item-4,450,17,7650,Vendor-8,Pending,0,0,0
1770,2770,11-07-2022,Item-1,396,19,7524,Vendor-2,Received,7524,3595.2,3928.8
1771,2771,21-12-2022,Item-3,369,18,6642,Vendor-7,Pending,0,0,0
1772,2772,21-08-2022,Item-2,336,13,4368,Vendor-1,Pending,0,0,0
1773,2773,12-06-2022,Item-2,476,15,7140,Vendor-10,Pending,0,0,0
1774,2774,07-07-2022,Item-1,464,18,8352,Vendor-3,Pending,0,0,0
1775,2775,05-12-2022,Item-2,271,12,3252,Vendor-2,Pending,0,0,0
1776,2776,05-09-2022,Item-4,222,20,4440,Vendor-9,Received,4440,4221.6,218.4
1777,2777,20-04-2022,Item-2,231,15,3465,Vendor-7,Received,3465,2406.6,1058.4
1778,2778,29-03-2022,Item-2,207,10,2070,Vendor-9,Pending,0,0,0
1779,2779,20-02-2022,Item-4,164,18,2952,Vendor-6,Received,2952,1969.6,982.4
1780,2780,11-01-2022,Item-3,110,16,1760,Vendor-6,Received,1760,1140.1,619.9
1781,2781,07-11-2022,Item-2,273,19,5187,Vendor-5,Pending,0,0,0
1782,2782,04-03-2022,Item-1,310,13,4030,Vendor-4,Received,4030,3812.6,217.4
1783,2783,29-09-2022,Item-1,431,19,8189,Vendor-2,Pending,0,0,0
1784,2784,22-11-2022,Item-4,175,15,2625,Vendor-1,Received,2625,2403.7,221.3
1785,2785,15-02-2022,Item-4,273,12,3276,Vendor-10,Pending,0,0,0
1786,2786,30-04-2022,Item-4,102,10,1020,Vendor-9,Pending,0,0,0
1787,2787,28-06-2022,Item-4,261,12,3132,Vendor-9,Received,3132,1713.9,1418.1
1788,2788,11-03-2022,Item-2,193,11,2123,Vendor-8,Received,2123,1241.8,881.2
1789,2789,28-06-2022,Item-3,439,12,5268,Vendor-7,Received,5268,1278.9,3989.1
1790,2790,01-07-2022,Item-4,157,15,2355,Vendor-10,Received,2355,1079.2,1275.8
1791,2791,25-12-2022,Item-1,339,17,5763,Vendor-8,Pending,0,0,0
1792,2792,29-03-2022,Item-1,340,14,4760,Vendor-7,Received,4760,4273.5,486.5
1793,2793,17-06-2022,Item-4,308,13,4004,Vendor-1,Received,4004,2557.2,1446.8
1794,2794,01-03-2022,Item-1,240,12,2880,Vendor-9,Pending,0,0,0
1795,2795,08-06-2022,Item-3,339,19,6441,Vendor-7,Received,6441,2548.6,3892.4
1796,2796,04-10-2022,Item-3,272,17,4624,Vendor-4,Received,4624,4074.9,549.1
1797,2797,16-05-2022,Item-1,101,13,1313,Vendor-6,Pending,0,0,0
1798,2798,21-08-2022,Item-3,197,11,2167,Vendor-7,Pending,0,0,0
1799,2799,22-08-2022,Item-4,378,15,5670,Vendor-5,Pending,0,0,0
1800,2800,27-08-2022,Item-3,445,13,5785,Vendor-1,Pending,0,0,0
1801,2801,21-07-2022,Item-2,205,17,3485,Vendor-2,Pending,0,0,0
1802,2802,15-10-2022,Item-2,301,13,3913,Vendor-4,Pending,0,0,0
1803,2803,03-12-2022,Item-4,183,12,2196,Vendor-7,Pending,0,0,0
1804,2804,06-07-2022,Item-3,374,20,7480,Vendor-7,Received,7480,2681.4,4798.6
1805,2805,01-01-2022,Item-1,349,15,5235,Vendor-4,Pending,0,0,0
1806,2806,29-05-2022,Item-3,309,19,5871,Vendor-4,Pending,0,0,0
1807,2807,15-10-2022,Item-2,105,10,1050,Vendor-2,Pending,0,0,0
1808,2808,28-07-2022,Item-4,191,15,2865,Vendor-2,Received,2865,1758.5,1106.5
1809,2809,28-07-2022,Item-1,249,18,4482,Vendor-4,Received,4482,3592.9,889.1
1810,2810,14-03-2022,Item-2,322,15,4830,Vendor-3,Received,4830,4804.7,25.3
1811,2811,04-11-2022,Item-3,475,12,5700,Vendor-3,Pending,0,0,0
1812,2812,26-03-2022,Item-2,341,11,3751,Vendor-8,Received,3751,1302.9,2448.1
